State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,APC,LP,PDP,NNPP,Local Government Name,Latitude,Longitude,Latitude_rad,Longitude_rad,APC_outlier_score,LP_outlier_score,PDP_outlier_score,NNPP_outlier_score
DELTA,ANIOCHA - SOUTH,OGWASHI - UKU II,10-02-03-023,OGWASHI-UKU CENTRAL MARKET II,112,564,11,80,10,2,ANIOCHA - SOUTH,6.2231454,6.5646703,0.108614377,0.114575111,3.6875,15.9375,1.09375,1.375
DELTA,ANIOCHA - SOUTH,OGWASHI - UKU II,10-02-03-024,AGIDIEHE VILLAGE SQUARE,128,319,3,107,14,0,ANIOCHA - SOUTH,6.1944087,6.5408297,0.108112827,0.114159014,6.125,15.375,3.625,4.375
DELTA,ANIOCHA - SOUTH,OGWASHI - UKU II,10-02-03-025,DELTA STATE INSTITUTE OF CONTINUING EDUCATION I,224,449,14,177,10,0,ANIOCHA - SOUTH,6.2220592,6.5662203,0.108595419,0.114602164,6.78125,84.09375,1.09375,0.6875
DELTA,ANIOCHA - SOUTH,OGWASHI - UKU II,10-02-03-026,DELTA STATE INSTITUTE OF CONTINUING EDUCATION II,196,421,7,172,8,0,ANIOCHA - SOUTH,6.2220592,6.5662203,0.108595419,0.114602164,0.4375,78.9375,3.15625,0.6875
DELTA,ANIOCHA - SOUTH,OGWASHI - UKU II,10-02-03-027,OGBE-ISHIAGO VILLAGE SQUARE,74,229,5,46,12,0,ANIOCHA - SOUTH,6.1944087,6.5408297,0.108112827,0.114159014,3.875,53.25,1.375,4.375
DELTA,ANIOCHA - SOUTH,OGWASHI - UKU II,10-02-03-028,OGBE-ONICHA HALL,102,210,5,63,21,0,ANIOCHA - SOUTH,6.2077958,6.5463156,0.108346476,0.114254761,3.3,45.9,6.8,0.6
DELTA,ANIOCHA - SOUTH,OGWASHI - UKU II,10-02-03-029,NSHIAGU SECONDARY SCHOOL I,60,165,2,49,4,0,ANIOCHA - SOUTH,6.1766942,6.5297033,0.107803651,0.113964822,5.153846154,28.15384615,20.69230769,0.923076923
DELTA,ANIOCHA - SOUTH,OGWASHI - UKU II,10-02-03-030,NSHIAGU SECONDARY SCHOOL II,45,102,5,34,0,1,ANIOCHA - SOUTH,6.1766942,6.5297033,0.107803651,0.113964822,1.923076923,44.30769231,25,0.153846154
DELTA,ANIOCHA - SOUTH,OGWASHI - UKU II,10-02-03-031,UKWUOJI MARKET,150,750,6,120,9,1,ANIOCHA - SOUTH,6.2220592,6.5662203,0.108595419,0.114602164,1.46875,25.3125,2.125,0.34375
DELTA,ANIOCHA - SOUTH,OGWASHI - UKU II,10-02-03-032,UMUISAGBA-OGAI SQUARE,67,177,0,0,0,0,ANIOCHA - SOUTH,6.2220592,6.5662203,0.108595419,0.114602164,7.65625,98.4375,11.40625,0.6875
DELTA,ANIOCHA - SOUTH,OGWASHI - UKU II,10-02-03-033,ADAIGBO SECONDARY SCHOOL I,68,175,4,57,2,0,ANIOCHA - SOUTH,6.2220592,6.5662203,0.108595419,0.114602164,3.53125,39.65625,9.34375,0.6875
DELTA,ANIOCHA - SOUTH,OGWASHI - UKU II,10-02-03-034,ADAIGBO SECONDARY SCHOOL II,15,66,0,15,0,0,ANIOCHA - SOUTH,6.1766942,6.5297033,0.107803651,0.113964822,7.307692308,64.76923077,25,0.923076923
DELTA,ANIOCHA - SOUTH,OGWASHI - UKU II,10-02-03-035,"OPEN SPACE OPP. DELTA STATE POLY, OGWASHI-UKU",30,98,1,27,0,0,ANIOCHA - SOUTH,6.1814209,6.5302649,0.107886147,0.113974624,5.647058824,54.41176471,26.52941176,0.941176471
DELTA,ANIOCHA - SOUTH,OGWASHI - UKU II,10-02-03-037,"UMUOKWE COMMUNITY HALL, OGWASHI-UKU",224,750,12,156,40,1,ANIOCHA - SOUTH,6.1861329,6.5361961,0.107968387,0.114078143,6.230769231,73.38461538,11,0.153846154
DELTA,ANIOCHA - SOUTH,OGWASHI - UKU II,10-02-03-038,IGBO WELFARE ASSOCIATION HALL,89,203,3,74,7,1,ANIOCHA - SOUTH,6.1944087,6.5408297,0.108112827,0.114159014,6.125,21.75,4.25,3.25
DELTA,ANIOCHA - SOUTH,UBULU - UKU I,10-02-04-016,UBULU-UKU TOWN HALL,52,103,2,35,14,0,ANIOCHA - SOUTH,6.2379729,6.4530073,0.108873166,0.112626224,8,24.13333333,18.9,0.833333333
DELTA,ANIOCHA - SOUTH,OGWASHI - UKU VILLAGE,10-02-01-014,OBIUWAJE NEW SQUARE,54,130,1,49,2,0,ANIOCHA - SOUTH,6.2220592,6.5662203,0.108595419,0.114602164,6.625,47.90625,9.34375,0.6875
DELTA,ANIOCHA - SOUTH,OGWASHI - UKU VILLAGE,10-02-01-015,AZAGBA TOWN HALL,205,701,15,175,5,1,ANIOCHA - SOUTH,6.2077958,6.5463156,0.108346476,0.114254761,7.7,77.3,10.8,0.5
DELTA,ANIOCHA - SOUTH,OGWASHI - UKU VILLAGE,10-02-01-016,AKUNEKEHE OLLO,12,40,0,6,5,1,ANIOCHA - SOUTH,6.2220592,6.5662203,0.108595419,0.114602164,7.65625,92.25,6.25,0.34375
DELTA,ANIOCHA - SOUTH,OGWASHI - UKU VILLAGE,10-02-01-017,"ABOH MARKET SQUARE, ABOH OGWASHI",150,580,7,99,12,0,ANIOCHA - SOUTH,6.1694039,6.5583224,0.107676411,0.114464319,11,46,32,0
DELTA,ANIOCHA - SOUTH,UBULU - UKU I,10-02-04-017,ISHO PRIMARY SCHOOL,67,130,0,51,15,1,ANIOCHA - SOUTH,6.2246916,6.4476871,0.108641363,0.112533369,,,,
DELTA,ANIOCHA - SOUTH,UBULU - UKU II,10-02-05-015,"OSIGBUDU VILLAGE SQUARE, ABUEDO II",173,605,5,95,40,0,ANIOCHA - SOUTH,6.2341199,6.4476442,0.108805918,0.11253262,7,32.09803922,3.960784314,0.705882353
DELTA,ANIOCHA - SOUTH,UBULU - UKU II,10-02-05-016,OGBIGBO VILLAGE SQUARE,44,118,4,23,4,0,ANIOCHA - SOUTH,6.2341199,6.4476442,0.108805918,0.11253262,8.019607843,41.31372549,32.74509804,0.705882353
DELTA,BOMADI,AKUGBENE  II,10-03-08-012,TAREBO HALL AKUGBENE II.,11,22,5,0,4,0,BOMADI,5.5543995,5.7932008,0.096942559,0.101110428,3.361111111,65.30555556,7.777777778,0.444444444
DELTA,BOMADI,AKUGBENE  III,10-03-09-014,ZINEREGHA STREET AKUGBENE III.,18,73,1,3,14,0,BOMADI,5.1940096,5.8036616,0.090652569,0.101293004,41.33333333,25,21,0
DELTA,BOMADI,AKUGBENE  III,10-03-09-017,EGBE/ADAKA/AYAKEME STREET AKUGBENE III.,9,56,1,4,4,0,BOMADI,5.5543995,5.7932008,0.096942559,0.101110428,7.472222222,61.19444444,7.777777778,0.444444444
DELTA,BOMADI,AKUGBENE  III,10-03-09-021,AMABIRI CLOSE AKUGBENE III.,12,30,4,6,2,0,BOMADI,5.1940096,5.8036616,0.090652569,0.101293004,37.33333333,21,37,0
DELTA,BOMADI,BOMADI,10-03-01-014,"ESENAEBE COLLEGE, BOMADI.",52,119,8,22,15,0,BOMADI,5.1617621,5.9215413,0.090089744,0.103350392,12.72727273,49.36363636,21,0.545454545
DELTA,BOMADI,BOMADI,10-03-01-016,"MAGISTRATE COURT/GRA, BOMADI.",48,78,4,34,9,0,BOMADI,5.168213,5.9139527,0.090202333,0.103217946,19.66666667,43.33333333,36.66666667,1
DELTA,BOMADI,BOMADI,10-03-01-020,"NEW OTOLOWARE BY LIBRARY, BOMADI.",18,34,5,6,5,0,BOMADI,5.1668851,5.9153458,0.090179157,0.103242261,17,67.11111111,38,0.666666667
DELTA,BOMADI,BOMADI,10-03-01-025,"OLOUMUBOU/GRA, BOMADI.",230,544,9,99,104,2,BOMADI,5.164902,5.9164689,0.090144545,0.103261862,11.71428571,38.71428571,75.5,1.714285714
DELTA,BOMADI,ESANMA,10-03-03-017,NEW ESANMA CAMP.,5,20,2,0,2,0,BOMADI,5.162561,5.9251213,0.090103687,0.103412875,20.9,80.1,38.4,0.6
DELTA,BOMADI,KPAKIAMA,10-03-02-012,EBIOGBO HALL KPAKIAMA.,144,232,19,64,50,0,BOMADI,5.166424,5.9574588,0.090171109,0.103977271,11.16666667,22.41666667,18.75,0.583333333
DELTA,BOMADI,KPAKIAMA,10-03-02-013,"AGREGHA/OSIBRI HALL, KPAKIAMA.",100,126,23,40,20,0,BOMADI,5.166424,5.9574588,0.090171109,0.103977271,6.833333333,3.583333333,13.75,0.583333333
DELTA,BOMADI,KPAKIAMA,10-03-02-014,"OSUOWARE/BUNUSPACE, KPAKIAMA.",36,59,14,14,5,0,BOMADI,5.166424,5.9574588,0.090171109,0.103977271,16.58333333,31.75,30,0.583333333
DELTA,BOMADI,KPAKIAMA,10-03-02-015,"ZIOWEIWARE ORUBIRI REST HOUSE, KPAKIAMA.",21,31,5,3,8,0,BOMADI,5.162561,5.9251213,0.090103687,0.103412875,17.6,76.8,31.8,0.6
DELTA,BOMADI,KPAKIAMA,10-03-02-016,"ENEKAIMIEN, KPAKIAMA.",39,57,9,12,10,0,BOMADI,5.1621665,5.9673967,0.090096802,0.10415072,68.33333333,44.33333333,12,0.666666667
DELTA,BOMADI,KPAKIAMA,10-03-02-018,"OPOROWEI HALL, KPAKIAMA.",88,116,46,18,8,0,BOMADI,5.166424,5.9574588,0.090171109,0.103977271,18.08333333,27.41666667,26.75,0.583333333
DELTA,BOMADI,KPAKIAMA,10-03-02-019,"OWUDIOWEI OKILI HALL, KPAKIAMA.",117,160,53,19,26,1,BOMADI,5.166424,5.9574588,0.090171109,0.103977271,25.66666667,26.33333333,7.25,0.5
DELTA,BOMADI,OGBEINAMA/OKOLOBA,10-03-06-009,GOVT. SECONDARY SCH. AGUWARE OKOLOBA.,54,83,7,6,33,0,BOMADI,5.6192018,5.4067177,0.098073573,0.094365026,1.666666667,9.5,10.66666667,0
DELTA,BOMADI,OGRIAGBENE,10-03-04-011,"AMOUKORAGHA/ANDUOWARE HALL, OGRIAGBENE.",9,42,3,5,1,0,BOMADI,5.1644932,5.6722674,0.090137411,0.098999742,6.6,2.6,19.4,0
DELTA,BOMADI,OGRIAGBENE,10-03-04-014,"OTOBO/ANGADI, OGRIAGBENE.",13,61,2,4,7,0,BOMADI,5.1644932,5.6722674,0.090137411,0.098999742,7.8,3.8,12.2,0
DELTA,BOMADI,OGRIAGBENE,10-03-04-020,"GBODOKUMOR/OMUNGBE, OGRIAGBENE.",12,43,6,0,6,0,BOMADI,5.1644932,5.6722674,0.090137411,0.098999742,3,8.6,13.4,0
DELTA,BOMADI,OGRIAGBENE,10-03-04-023,"FEBUA, OGRIAGBENE.",14,44,1,7,4,0,BOMADI,5.1644932,5.6722674,0.090137411,0.098999742,9,0.2,15.8,0
DELTA,BOMADI,OGRIAGBENE,10-03-04-024,"ZISINGHAN, OGRIAGBENE.",21,85,2,3,12,0,BOMADI,5.1644932,5.6722674,0.090137411,0.098999742,7.8,5,6.2,0
DELTA,BURUTU,NGBILEBIRI  I,10-04-07-022,OBODO PRIMARY SCHOOL,147,278,33,43,44,0,BURUTU,5.3491887,5.5026764,0.093360955,0.096039821,12.2983871,21.72580645,19.19354839,0.217741935
DELTA,BURUTU,OGULAGHA,10-04-11-025,OKUNTU TOWN HALL,109,285,35,13,18,1,BURUTU,5.3602587,5.3457584,0.093554163,0.093301085,16.9,36.9,50.7,0.7
DELTA,BURUTU,OGULAGHA,10-04-11-026,AKPOROGHO PRIMARY SCHOOL,130,208,32,69,18,0,BURUTU,6.2341199,6.4476442,0.108805918,0.11253262,20.52941176,5.588235294,18.47058824,0.705882353
DELTA,BURUTU,OGULAGHA,10-04-11-027,KENEKA TOWN HALL,217,477,27,86,74,0,BURUTU,5.3602587,5.3457584,0.093554163,0.093301085,8.1,43.4,10.9,0.4
DELTA,BURUTU,OGULAGHA,10-04-11-028,SOKEBOLOU TOWN HALL,243,544,4,70,157,0,BURUTU,5.3602587,5.3457584,0.093554163,0.093301085,17.2,25.8,102.2,0.4
DELTA,BURUTU,OGULAGHA,10-04-11-030,OSAYIN PRIMARY SCHOOL,45,128,4,26,13,0,BURUTU,5.3491887,5.5026764,0.093360955,0.096039821,16.93548387,4.588709677,12.05645161,0.217741935
DELTA,BURUTU,SEIMBIRI,10-04-04-030,OGBO PRIMARY SCHOOL,12,29,3,3,5,0,BURUTU,5.3491887,5.5026764,0.093360955,0.096039821,17.94354839,18.59677419,20.12096774,0.217741935
DELTA,BURUTU,SEIMBIRI,10-04-04-031,YINGIWARE PLAYGROUND,7,17,2,5,0,0,BURUTU,5.3491887,5.5026764,0.093360955,0.096039821,18.9516129,16.58064516,25.16129032,0.217741935
DELTA,BURUTU,TUOMO,10-04-03-018,GOVERNMENT DAYCARE CENTER,12,63,0,0,0,0,BURUTU,43.4674846,-79.7015258,0.758650724,-1.391054044,,,,
DELTA,BURUTU,TUOMO,10-04-03-019,GARUWA PRIMARY SCHOOL,65,85,28,8,9,0,BURUTU,5.3491887,5.5026764,0.093360955,0.096039821,7.258064516,13.55645161,16.08870968,0.217741935
DELTA,ETHIOPE  WEST,JESSE  I,10-06-03-017,I.C.D.U HALL JESSE,8,20,0,6,2,0,ETHIOPE  WEST,5.8695738,5.7530536,0.102443388,0.100409727,32.18918919,33.62162162,33.54054054,0.837837838
DELTA,ETHIOPE  WEST,JESSE  I,10-06-03-018,I.C.E JESSE,8,26,1,7,1,0,ETHIOPE  WEST,5.8695738,5.7530536,0.102443388,0.100409727,31.16216216,32.59459459,34.56756757,0.837837838
DELTA,ETHIOPE  WEST,JESSE  I,10-06-03-019,ATIWOR PRI. HEALTH CARE CENTRE JESSE,36,68,0,12,21,0,ETHIOPE  WEST,5.8727594,5.7045337,0.102498988,0.099562895,16.4,45.6,16.2,0.6
DELTA,ETHIOPE  WEST,JESSE  I,10-06-03-021,"UDUIGHE COMMUNITY HALL, JESSE",83,525,2,31,29,1,ETHIOPE  WEST,5.9005385,5.7279136,0.102983824,0.099970952,2.333333333,13.66666667,9,0.333333333
DELTA,ETHIOPE  WEST,JESSE  I,10-06-03-022,OPEN SPACE BY SIBEL INTERNATIONAL SCH. JESSE,5,12,0,4,1,0,ETHIOPE  WEST,6.2136216,6.7079893,0.108448155,0.117076499,14.35,120.45,32.45,0.55
DELTA,ETHIOPE  WEST,JESSE  I,10-06-03-023,OKUEKA PRI. SCH. JESSE,61,107,11,17,28,0,ETHIOPE  WEST,5.8695738,5.7530536,0.102443388,0.100409727,20.89189189,22.32432432,6.837837838,0.837837838
DELTA,ETHIOPE  WEST,JESSE  I,10-06-03-024,JESSE SECONDARY SCH. IDJEDAKA JESSE,39,76,2,0,37,0,ETHIOPE  WEST,5.8695738,5.7530536,0.102443388,0.100409727,30.13513514,39.78378378,2.405405405,0.837837838
DELTA,ETHIOPE  WEST,JESSE  I,10-06-03-025,IDJERHE GRAMMAR SCHOOL JESSE,3,71,4,15,47,0,ETHIOPE  WEST,5.8695738,5.7530536,0.102443388,0.100409727,28.08108108,24.37837838,12.67567568,0.837837838
DELTA,ETHIOPE  WEST,JESSE  II,10-06-04-018,"EDEJE PRIMARY SCHOOL I, EDEJE-JESSE",86,176,38,28,12,2,ETHIOPE  WEST,5.8695738,5.7530536,0.102443388,0.100409727,6.837837838,11.02702703,23.27027027,1.216216216
DELTA,ETHIOPE  WEST,JESSE  II,10-06-04-019,"EDEJE PRIMARY SCHOOL II, EDEJE JESSE",99,186,32,35,12,8,ETHIOPE  WEST,5.8695738,5.7530536,0.102443388,0.100409727,0.675675676,3.837837838,23.27027027,7.378378378
DELTA,ETHIOPE  WEST,JESSE IV,10-06-06-012,"ONYOBRU SECONDARY SCHOOL, ONYOBRU-JESSE",63,110,26,25,9,0,ETHIOPE  WEST,5.8532023,5.8280318,0.102157652,0.101718344,34,34,62,0
DELTA,ETHIOPE  WEST,MOSOGAR I,10-06-01-011,"CIVIC CENTRE BY AMORI ROUNDABOUT, MOSOGAR",204,750,5,112,65,0,ETHIOPE  WEST,5.9072963,5.7514071,0.10310177,0.100380991,4,74.25,34.5,1.75
DELTA,ETHIOPE  WEST,MOSOGAR I,10-06-01-012,"SAM-OGBAKPA PRIMARY SCHOOL, MOSOGAR",32,47,3,8,20,0,ETHIOPE  WEST,5.8798703,5.7321992,0.102623096,0.100045749,26,55,12,3.5
DELTA,ETHIOPE  WEST,MOSOGAR I,10-06-01-014,"AKADORO COMMUNITY HALL, MOSOGAR",53,95,2,13,29,0,ETHIOPE  WEST,5.9072963,5.7514071,0.10310177,0.100380991,7.75,49.5,10.5,1.75
DELTA,ETHIOPE  WEST,MOSOGAR I,10-06-01-015,"UDURHIE SECONDARY SCHOOL, MOSOGAR",15,30,6,4,2,0,ETHIOPE  WEST,5.8912162,5.7310525,0.10282112,0.100025736,3.5,34.66666667,18.66666667,3.333333333
DELTA,ETHIOPE  WEST,MOSOGAR I,10-06-01-016,"PRIMARY HEALTH CARE CENTRE, MOSOGAR",7,24,1,6,0,0,ETHIOPE  WEST,5.9046608,5.7411539,0.103055772,0.100202038,0.666666667,17.66666667,11,0
DELTA,ETHIOPE  WEST,MOSOGAR I,10-06-01-017,"MOSOGAR SECONDARY SCHOOL, MOSOGAR",3,9,0,2,1,0,ETHIOPE  WEST,5.905271,5.7480484,0.103066422,0.10032237,6.714285714,46,30.14285714,1
