State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,APC,LP,PDP,NNPP
OSUN,AYEDIRE,OKE-OSUN,29-04-04-003,"A.U.D SCHOOL, ELEJI",168,503,87,0,69,0
OSUN,AYEDIRE,OKE-OSUN,29-04-04-004,"COMMUNITY  HIGH SCHOOL, ONIGANGAN",328,794,115,5,152,0
OSUN,AYEDIRE,OKE-OSUN,29-04-04-005,"N.U.D. SCHOOL, ILEIRAN",348,713,139,0,201,0
OSUN,AYEDIRE,OKE-OSUN,29-04-04-006,A.U.D. ABANIKANDA,285,730,189,0,91,0
OSUN,AYEDIRE,OKE-OSUN,29-04-04-007,"D.C. SCHOOL, ALAGBAA",177,413,99,0,78,0
OSUN,AYEDIRE,OKE-OSUN,29-04-04-008,MAMU/ABIMBOLA,118,281,85,0,32,0
OSUN,AYEDIRE,OKE-OSUN,29-04-04-009,OLORUNDA MARKET,31,104,17,0,14,0
OSUN,AYEDIRE,OKE-OSUN,29-04-04-010,LAITAN VILLAGE,42,129,32,0,9,0
OSUN,AYEDIRE,OKE-OSUN,29-04-04-011,AJEBANDELE VILLAGE,39,103,28,0,10,0
OSUN,AYEDIRE,ILEOGBO  I,29-04-05-001,IDI ORE MARKET,350,708,239,0,101,0
OSUN,AYEDIRE,ILEOGBO  I,29-04-05-002,"LUTHER KING'S COLLEGE, ILEOGBO",424,938,231,26,147,0
OSUN,AYEDIRE,ILEOGBO  I,29-04-05-003,"METHODIST PRY. SCHOOL, ILEOGBO",264,567,153,3,106,0
OSUN,AYEDIRE,ILEOGBO  I,29-04-05-004,"N.U. D. SCHOOL, ILEOGBO I",230,526,158,6,65,0
OSUN,AYEDIRE,ILEOGBO  I,29-04-05-005,"N.U. D. SCHOOL, ILEOGBO II",161,370,110,0,48,0
OSUN,AYEDIRE,ILEOGBO  II,29-04-06-003,ALARAN OPEN SPACE,378,755,161,0,216,0
OSUN,AYEDIRE,ILEOGBO  II,29-04-06-004,"COURT HALL, ILEOGBO",352,768,151,1,199,0
OSUN,AYEDIRE,ILEOGBO  II,29-04-06-005,ALAWE OPEN SPACE,297,688,106,0,191,0
OSUN,AYEDIRE,ILEOGBO  III,29-04-07-002,IDI-OGUN OPEN SPACE,368,808,133,0,229,0
OSUN,AYEDIRE,ILEOGBO  III,29-04-07-003,"COMPREHENSIVE HEALTH CENTRE, ILEOGBO",368,817,200,1,164,0
OSUN,AYEDIRE,ILEOGBO  III,29-04-07-004,AGE'S COMPD. ILEOGBO,353,797,173,6,169,0
OSUN,AYEDIRE,ILEOGBO  IV,29-04-08-002,"AFRICAN CHURCH AREA, OPEN SPACE",372,824,145,2,221,0
OSUN,AYEDIRE,ILEOGBO  IV,29-04-08-003,GBOGBO OPEN SPACE,358,764,149,1,208,0
OSUN,AYEDIRE,ILEOGBO  IV,29-04-08-004,AYI OPEN SPACE,379,947,164,6,205,0
OSUN,AYEDIRE,KUTA  I,29-04-09-001,"COURT HALL, KUTA",310,800,157,1,151,0
OSUN,AYEDIRE,KUTA  I,29-04-09-003,ALAGBEDE'S COMPD. KUTA,316,650,122,2,191,0
OSUN,AYEDIRE,KUTA  I,29-04-09-004,"DISPENSARY, KUTA",223,504,124,0,97,0
OSUN,AYEDIRE,KUTA  I,29-04-09-005,OLUNLADE OPEN SPACE,336,740,148,0,186,0
OSUN,AYEDIRE,KUTA  II,29-04-10-002,"A/C METHODIST PRY SCHOOL, RAILWAY STATION",148,384,97,2,48,0
OSUN,AYEDIRE,KUTA  II,29-04-10-004,"C.M.S SCHOOL, ILORO",253,563,101,0,151,0
OSUN,AYEDIRE,KUTA  II,29-04-10-005,ODE OOSA OPEN SPACE,312,698,182,0,125,0
OSUN,BOLUWADURO,OKE-OMI OTAN,29-05-01-001,ST. PHILIP'S PRY. SCHOOL,180,407,63,8,105,0
OSUN,BOLUWADURO,OKE-OMI OTAN,29-05-01-004,LEGIRI,138,294,65,2,81,0
OSUN,BOLUWADURO,OKE-OMI OTAN,29-05-01-005,ST. NICHOLAS PRY. SCHOOL,121,213,49,3,68,0
OSUN,BOLUWADURO,OKE-OMI OTAN,29-05-01-006,ODOHUN,138,243,38,2,68,0
OSUN,BOLUWADURO,OKE-OMI OTAN,29-05-01-007,BRICK LAYER'S HALL,116,234,46,2,66,0
OSUN,BOLUWADURO,OKE-OMI OTAN,29-05-01-009,OKE AKANGBE,106,202,40,3,61,0
OSUN,BOLUWADURO,OKE ODE OTAN,29-05-02-004,COURT HALL/TOWN HALL,153,337,68,3,72,0
OSUN,BOLUWADURO,OKE ODE OTAN,29-05-02-006,OBADA MARKET,106,202,38,1,67,0
OSUN,BOLUWADURO,OKE ODE OTAN,29-05-02-007,ALAFE OKERO,124,246,58,2,62,0
OSUN,BOLUWADURO,OKE-OTAN,29-05-03-001,EJEMU ORORO,192,406,68,2,119,0
OSUN,BOLUWADURO,GBELERU OBAALA I,29-05-04-005,TOWN HALL,164,449,54,0,82,0
OSUN,BOLUWADURO,GBELERU OBAALA II,29-05-05-001,ESILE RECREATION HALL I,180,426,88,2,83,0
OSUN,BOLUWADURO,GBELERU OBAALA II,29-05-05-005,ARAGBA VILLAGE,39,78,26,0,12,0
OSUN,BOLUWADURO,GBELERU OBAALA II,29-05-05-006,KAJOLA/OGUNDEJI VILLAGE,129,229,67,0,58,0
OSUN,BOLUWADURO,GBELERU OBAALA II,29-05-05-008,BUDO KIRIJI VILLAGE,126,243,72,0,56,0
OSUN,BOLUWADURO,OBALA ILORO,29-05-06-003,ILORO MARKET SQUARE,162,366,75,6,78,0
OSUN,BOLUWADURO,OBALA ILORO,29-05-06-004,COOPERATIVE HALL,118,287,42,6,67,0
OSUN,BOLUWADURO,OBALA ILORO,29-05-06-006,IREPODUN VILLAGE,92,172,41,0,48,0
OSUN,BOLUWADURO,OBALA ILORO,29-05-06-007,ARAROMI EDI VILLAGE,92,180,36,0,41,0
OSUN,BOLUWADURO,ERIPA,29-05-07-001,BAPTIST DAY SCHOOL,159,396,76,0,78,0
OSUN,BOLUWADURO,ERIPA,29-05-07-002,"PALACE AREA, OPEN SPACE",159,337,68,0,90,0
OSUN,BOLUWADURO,ERIPA,29-05-07-003,TOWN HALL,173,504,77,0,88,0
OSUN,BOLUWADURO,ERIPA,29-05-07-004,POLICE POST,236,561,61,5,163,0
OSUN,BOLUWADURO,ERIPA,29-05-07-005,OLD MATERNITY CENTRE,130,345,80,0,49,0
OSUN,BOLUWADURO,ERIPA,29-05-07-006,COMMUNITY GRAMMAR SCHOOL,227,538,80,1,140,0
OSUN,BOLUWADURO,ERIPA,29-05-07-007,GAA AMODU,82,159,28,1,50,0
OSUN,BOLUWADURO,OKE-IRUN,29-05-08-003,COMMUNITY PRIMARY SCHOOL,169,351,65,3,94,0
OSUN,BOLUWADURO,OKE-IRUN,29-05-08-004,AJEBANDELE VILLAGE,71,146,47,0,23,0
OSUN,BOLUWADURO,OKE-IRUN,29-05-08-006,IGBO NLA AYETORO,71,175,29,0,40,0
OSUN,BOLUWADURO,IRESI  I,29-05-09-001,OJA OBA SQUARE,233,460,89,0,139,0
OSUN,BOLUWADURO,IRESI  I,29-05-09-003,SABO OLOBI,218,482,110,0,99,0
OSUN,BOLUWADURO,IRESI  I,29-05-09-005,OGBON ODO ODE,200,382,66,0,123,0
OSUN,BOLUWADURO,IRESI  I,29-05-09-007,OROKORO PRY. SCHOOL,193,424,91,1,91,0
OSUN,BOLUWADURO,IRESI  II,29-05-10-002,OBADA MARKET SQUARE,167,356,86,2,76,0
OSUN,BOLUWADURO,IRESI  II,29-05-10-003,N.U.D PRY. SCHOOL,184,381,64,7,107,0
OSUN,BOLUWADURO,IRESI  II,29-05-10-005,IKIFIN POSTAL AGENCY,131,276,53,6,68,0
OSUN,BOLUWADURO,IRESI  II,29-05-10-007,CARPENTERS' HALL,126,280,61,1,61,0
OSUN,BOLUWADURO,IRESI  II,29-05-10-008,IGBONKA VILLAGE,218,412,82,1,132,0
OSUN,BOLUWADURO,IRESI  II,29-05-10-009,OBUKE VILLAGE,136,275,71,0,63,0
OSUN,BORIPE,OLOTI IRAGBIJI,29-06-01-002,"L.A. SCHOOL, POPO",313,911,215,9,72,0
OSUN,BORIPE,OLOTI IRAGBIJI,29-06-01-003,N.E. P. A,273,701,182,1,77,0
OSUN,BORIPE,OLOTI IRAGBIJI,29-06-01-004,OKE OSUN,281,750,186,0,85,0
OSUN,BORIPE,OLOTI IRAGBIJI,29-06-01-005,OKE - AGBO,317,880,245,1,68,0
OSUN,BORIPE,OLOTI IRAGBIJI,29-06-01-006,AROMADU I,407,939,252,1,117,0
OSUN,BORIPE,OLOTI IRAGBIJI,29-06-01-007,AROMADU II,253,613,192,0,58,0
OSUN,BORIPE,OJA - OBA,29-06-02-001,ARUGBA OJOMU SQUARE IRAGBIJI,279,750,239,0,28,0
OSUN,BORIPE,OJA - OBA,29-06-02-002,TOWN HALL IRAGBIJI,314,750,252,2,57,0
OSUN,BORIPE,OJA - OBA,29-06-02-003,BAPTIST PRY SCHOOL IRAGBIJI,283,750,195,3,76,0
OSUN,BORIPE,OJA - OBA,29-06-02-004,JAGUN HALL IRAGBIJI,362,836,270,0,75,0
OSUN,BORIPE,OJA - OBA,29-06-02-005,TINUBU FAGBEMI IRAGBIJI,330,744,254,0,70,0
OSUN,BORIPE,OJA - OBA,29-06-02-006,OSOLO HALL IRAGBIJI,370,827,257,2,106,0
OSUN,BORIPE,COLLEGE/EGBADA ROAD,29-06-03-001,"METHODIST PRYMARY SCHOOL, IRAGBIJI",331,926,256,0,71,0
OSUN,BORIPE,COLLEGE/EGBADA ROAD,29-06-03-002,C. A.C. PRY. SCHOOL,290,750,167,2,84,0
OSUN,BORIPE,COLLEGE/EGBADA ROAD,29-06-03-003,ARAROMI,311,750,223,0,67,0
OSUN,BORIPE,COLLEGE/EGBADA ROAD,29-06-03-005,EGBEDA VILLAGE II,238,753,211,1,14,0
OSUN,BORIPE,COLLEGE/EGBADA ROAD,29-06-03-006,AYEKALE VILLAGE,263,1149,222,0,29,0
OSUN,BORIPE,COLLEGE/EGBADA ROAD,29-06-03-007,ELEESUN VILLAGE I,204,437,0,0,0,0
OSUN,BORIPE,COLLEGE/EGBADA ROAD,29-06-03-009,"L.A. SCHOOL, EESADEE",394,951,320,0,67,0
OSUN,BORIPE,ISALE-OYO,29-06-04-001,"N.U.D. PRIMARY SCHOOL, IRAGBIJI",300,750,237,3,52,0
OSUN,BORIPE,ISALE-OYO,29-06-04-002,PRY. HEALTH CENTRE,347,854,252,1,86,0
OSUN,BORIPE,ISALE-OYO,29-06-04-003,K  & S PRY. SCHOOL,331,860,247,1,70,0
OSUN,BORIPE,ISALE-OYO,29-06-04-004,OJUDE ORORUWO,270,771,191,0,67,0
OSUN,BORIPE,ISALE-OYO,29-06-04-005,ALADE MARKET,375,928,276,0,92,0
OSUN,BORIPE,AGBA,29-06-05-001,HOLY APOSTLE AAGBA,330,843,150,6,171,1
OSUN,BORIPE,AGBA,29-06-05-002,TOWN HALL AAGBA,246,517,136,2,104,0
OSUN,BORIPE,AGBA,29-06-05-003,BASHORUN SQUARE,330,730,134,6,187,0
OSUN,BORIPE,AGBA,29-06-05-004,N.U.D SCHOOL,282,622,112,7,161,0
OSUN,BORIPE,AGBA,29-06-05-005,METHODIST PRY SCHOOL AAGBA,282,665,127,5,146,0
OSUN,BORIPE,AGBA,29-06-05-007,OLUKORO VILLAGE,135,260,54,0,75,0
OSUN,BORIPE,AGBA,29-06-05-008,ERINWO VILLAGE,217,581,113,1,99,0
OSUN,BORIPE,ORORUWO,29-06-06-001,R.C.M. ORORUWO I,241,553,137,0,98,0
OSUN,BORIPE,ORORUWO,29-06-06-002,R.C.M. ORORUWO       II,310,731,126,2,179,0
OSUN,BORIPE,ORORUWO,29-06-06-003,MARKET SQUARE,327,777,149,4,165,0
OSUN,BORIPE,ORORUWO,29-06-06-005,"ST. LUKE'S PRY. SCHOOL, ORORUWO",336,741,162,12,141,1
OSUN,BORIPE,ADA I,29-06-07-001,ST. ANDREW PRY. SCHOOL ADA,384,905,209,10,147,0
OSUN,BORIPE,ADA I,29-06-07-003,"PEOPLE'S BANK, ADA",300,841,135,4,153,0
OSUN,BORIPE,ADA I,29-06-07-004,"JAGUN OSOLO, ADA",279,767,143,2,130,1
OSUN,BORIPE,ADA I,29-06-07-005,"OJOMU COMPOUND, ADA",231,734,109,1,115,2
OSUN,BORIPE,ADA I,29-06-07-006,"OLUODE COMPOUND, ADA",306,733,149,1,148,0
OSUN,BORIPE,ADA II,29-06-08-001,BAPTIST SCHOOL  ADA,248,557,87,10,132,1
OSUN,BORIPE,ADA II,29-06-08-002,ILE ALADE ADA,261,647,119,1,133,0
OSUN,BORIPE,ADA II,29-06-08-004,OBADA MARKET  SQ.,188,486,89,3,87,0
OSUN,BORIPE,ADA II,29-06-08-005,L.A. SCHOOL ADA,296,779,157,7,121,0
OSUN,BORIPE,ADA II,29-06-08-006,OKE BAALE ADA,256,579,137,0,114,1
OSUN,BORIPE,ADA II,29-06-08-007,"COMMERCIAL SCHOOL I, ADA ",246,601,111,5,108,0
OSUN,BORIPE,ISALE ASA IREE,29-06-09-001,R.C.M. SCHOOL IREE,197,754,83,4,107,0
OSUN,BORIPE,ISALE ASA IREE,29-06-09-002,OKE MAYE,102,252,44,5,42,0
OSUN,BORIPE,ISALE ASA IREE,29-06-09-003,MOTOR PARK,227,924,78,3,144,0
OSUN,BORIPE,ISALE ASA IREE,29-06-09-004,SALEM SCHOOL,250,993,131,8,98,0
OSUN,BORIPE,ISALE ASA IREE,29-06-09-005,"BAPTIST HIGH SCHOOL I, IREE",132,750,55,14,58,0
OSUN,BORIPE,ISALE ASA IREE,29-06-09-008,"BAPTIST WELFARE CENTRE, IREE",198,746,71,12,103,0
OSUN,BORIPE,OKE ESA/OKE OGI,29-06-10-001,"MATERNITY, CENTRE, IREE",233,806,97,2,128,0
OSUN,BORIPE,OKE ESA/OKE OGI,29-06-10-002,"DISPENSARY CENTRE, IREE",238,774,95,3,135,0
OSUN,BORIPE,OKE ESA/OKE OGI,29-06-10-003,"N.U.D. PRY. SCHOOL, IREE",128,750,49,6,67,0
OSUN,BORIPE,OKE ESA/OKE OGI,29-06-10-004,"NEW POST OFFICE, IREE",164,792,59,6,91,0
OSUN,BORIPE,OKE ESA/OKE OGI,29-06-10-005,"BAALE ITAKE, IREE",263,726,0,0,0,0
OSUN,BORIPE,OKE ESA/OKE OGI,29-06-10-007,ANWAR ULDEEN SCHOOL IREE,207,513,79,0,121,0
OSUN,BORIPE,OKE AREE,29-06-11-001,"POLY. STAFF. SCHOOL, IREE",128,323,8,120,2,0
OSUN,BORIPE,OKE AREE,29-06-11-002,"COURT HALL, IREE",199,927,92,6,88,0
OSUN,BORIPE,OKE AREE,29-06-11-003,"OLD POST OFFICE, IREE",134,757,58,4,72,0
OSUN,BORIPE,OKE AREE,29-06-11-004,"N.E.P.A./P.H.C.N. OFFICE, IREE",246,836,173,2,68,0
OSUN,BORIPE,OKE AREE,29-06-11-005,"IYAJI LAGBEDU, IREE",281,790,121,3,148,0
OSUN,BORIPE,OKE AREE,29-06-11-006,"IYAJI ASALU, IREE",202,569,105,5,90,1
OSUN,BORIPE,OKE AREE,29-06-11-007,"BAPTIST PRY. SCHOOL, IREE",211,623,113,3,93,0
OSUN,EDE NORTH,OLABA/ATAPARA,29-07-01-001,BESIDE FUNMI COSMETICS,200,450,68,1,129,0
OSUN,EDE NORTH,OLABA/ATAPARA,29-07-01-003,"NO. 5, OLOJO'S LANE`",222,442,54,2,162,0
OSUN,EDE NORTH,OLABA/ATAPARA,29-07-01-004,78B ATE'S COMPD.,180,421,80,4,84,0
OSUN,EDE NORTH,OLABA/ATAPARA,29-07-01-006,BATETU COMP.,210,638,94,3,103,2
OSUN,EDE NORTH,OLABA/ATAPARA,29-07-01-007,7 OLOBA LANE,271,536,103,6,143,0
OSUN,EDE NORTH,OLABA/ATAPARA,29-07-01-010,"16B, OJULAREDE STREET, ALAWO COMPD.",190,364,107,3,76,0
OSUN,EDE NORTH,ABOGUNDE/SAGBA,29-07-02-002,SUFIANU MAIN COMP.,219,557,53,1,156,1
OSUN,EDE NORTH,ABOGUNDE/SAGBA,29-07-02-003,FED. POLYTECHNIC IN FRONT OF RAMAT HALL,193,668,53,33,95,1
OSUN,EDE NORTH,ABOGUNDE/SAGBA,29-07-02-004,"C.A.C. PRY. SCHOOL, TALAFIA",257,673,68,7,168,0
OSUN,EDE NORTH,ABOGUNDE/SAGBA,29-07-02-005,"L.A. PRY. SCHOOL, ADOGBE",224,573,52,6,49,1
OSUN,EDE NORTH,ABOGUNDE/SAGBA,29-07-02-006,12 BISIKU LANE,175,391,49,0,122,0
OSUN,EDE NORTH,ABOGUNDE/SAGBA,29-07-02-007,127 OJISUN COMP.,137,421,39,0,96,1
OSUN,EDE NORTH,ABOGUNDE/SAGBA,29-07-02-008,BESIDE LAWYER MOGAJI'S HOUSE,251,513,51,2,192,0
OSUN,EDE NORTH,ABOGUNDE/SAGBA,29-07-02-009,ABOGUNDE COMP.,217,731,36,4,176,3
OSUN,EDE NORTH,ABOGUNDE/SAGBA,29-07-02-010,ABOGUNDE COMP. (OPEN SPACE),158,409,46,4,104,0
OSUN,EDE NORTH,ABOGUNDE/SAGBA,29-07-02-012,"53 SAGBA AREA, OPP. SAGBA MOSQUE",150,401,38,0,98,0
OSUN,EDE NORTH,ABOGUNDE/SAGBA,29-07-02-014,OPEN SPACE ONISO COMP.,157,273,20,2,110,0
OSUN,EDE NORTH,ABOGUNDE/SAGBA,29-07-02-015,IYAAGBA KUBIYA COMP.,179,347,52,1,121,0
OSUN,EDE NORTH,ABOGUNDE/SAGBA,29-07-02-016,ADO INAJA COMP.,149,432,44,1,100,0
OSUN,EDE NORTH,ABOGUNDE/SAGBA,29-07-02-017,BABA OYA COMP.,129,313,23,0,101,0
OSUN,EDE NORTH,ABOGUNDE/SAGBA,29-07-02-018,ALAGBEDE COMP.,137,322,49,0,85,0
OSUN,EDE NORTH,ABOGUNDE/SAGBA,29-07-02-020,AREJA COMP.,99,257,27,0,72,0
OSUN,EDE NORTH,ABOGUNDE/SAGBA,29-07-02-021,OSORUNDUN COMP.,71,117,20,0,50,0
OSUN,EDE NORTH,ABOGUNDE/SAGBA,29-07-02-022,INFRONT OF OLUGAN MOSQUE,243,743,39,6,192,0
OSUN,EDE NORTH,OLOGUN/AGBAAKIN,29-07-03-001,7 OLOGUN SQUARE,277,594,111,0,160,0
OSUN,EDE NORTH,OLOGUN/AGBAAKIN,29-07-03-002,ODUNAYE SQUARE,228,444,91,0,124,0
OSUN,EDE NORTH,OLOGUN/AGBAAKIN,29-07-03-003,ARANYIN SQUARE,215,479,112,1,94,0
OSUN,EDE NORTH,OLOGUN/AGBAAKIN,29-07-03-004,OPEN SPACE IN FRONT OF BAALE ILE ARANYIN( ARANYIN SQUARE,332,750,287,0,23,0
OSUN,EDE NORTH,OLOGUN/AGBAAKIN,29-07-03-005,AWORO COMPD.,163,347,65,0,94,0
OSUN,EDE NORTH,OLOGUN/AGBAAKIN,29-07-03-006,"41B AREJA SQUARE, YIDI ROAD",244,475,97,0,140,0
OSUN,EDE NORTH,OLOGUN/AGBAAKIN,29-07-03-008,OLUKOLO (IDI-OSE),185,369,62,0,120,0
OSUN,EDE NORTH,OLOGUN/AGBAAKIN,29-07-03-009,"OPEN SPACE TAJUDEEN ROAD, ",236,421,0,0,0,0
OSUN,EDE NORTH,OLOGUN/AGBAAKIN,29-07-03-010,"NO. 10 TAJUDEEN ROAD, AGBABIADA",325,660,126,0,178,1
OSUN,EDE NORTH,OLOGUN/AGBAAKIN,29-07-03-012,ADODO COMPOUND,197,403,70,1,120,0
OSUN,EDE NORTH,OLUSOKUN,29-07-04-001,59 ALAKAS COMPOUND,284,589,89,1,160,0
OSUN,EDE NORTH,OLUSOKUN,29-07-04-002,BARA OKUSEHINDE COMPOUND,328,656,80,5,235,2
OSUN,EDE NORTH,OLUSOKUN,29-07-04-003,KUMOMI JUNCTION COMP.,232,537,56,0,161,0
OSUN,EDE NORTH,OLUSOKUN,29-07-04-004,"Y.T.D. SCHOOL, OJORO",290,750,96,9,182,0
OSUN,EDE NORTH,OLUSOKUN,29-07-04-006,ABERE I,286,948,91,26,156,2
OSUN,EDE NORTH,OLUSOKUN,29-07-04-008,IFAOSUN,217,578,42,9,163,0
OSUN,EDE NORTH,OLUSOKUN,29-07-04-009,OLUSOKUN COMPD.,438,895,139,4,236,5
OSUN,EDE NORTH,OLUSOKUN,29-07-04-010,IDIOMO APENA COMPD.,422,791,150,4,261,0
OSUN,EDE NORTH,ALUSEKERE,29-07-05-001,ISEKI OLOTI,303,642,62,3,223,2
OSUN,EDE NORTH,ALUSEKERE,29-07-05-002,ALUSEKERE JUNCTION,297,549,0,0,0,0
OSUN,EDE NORTH,ALUSEKERE,29-07-05-003,"L.A. PRY. SCHOOL, ALUSEKERE",415,861,100,3,304,0
OSUN,EDE NORTH,ALUSEKERE,29-07-05-004,"OWODE COMM. PRY SCHOOL,",771,2543,217,147,380,2
OSUN,EDE NORTH,ALUSEKERE,29-07-05-005,"L.A. PRY. SCHOOL, KAJOLA",275,732,69,22,179,0
OSUN,EDE NORTH,ALUSEKERE,29-07-05-006,LAPELEKE SQUARE I,125,275,24,0,99,0
OSUN,EDE NORTH,ALUSEKERE,29-07-05-007,LAPELEKE SQUARE II (OPEN SPACE),170,293,51,2,110,0
OSUN,EDE NORTH,ALUSEKERE,29-07-05-010,OPEN SPACE JAGUN ODOMU VILLAGE,154,278,26,0,123,0
OSUN,EDE NORTH,ALUSEKERE,29-07-05-011,OPEN SPACE ABA OLASUPO,161,257,32,0,123,0
OSUN,EDE NORTH,ALUSEKERE,29-07-05-012,ELERE EGBEJODA,138,246,15,4,108,0
OSUN,EDE NORTH,ALUSEKERE,29-07-05-013,ADEJUWON OJORO MARKET,257,413,94,2,156,0
OSUN,EDE NORTH,SABO/AGBONGBE I,29-07-06-001,"L.A. PRY. SCHOOL, AGBONGBE",209,494,66,4,134,0
OSUN,EDE NORTH,SABO/AGBONGBE I,29-07-06-002,"7, ARAROMI STREET EDE",242,566,105,0,114,1
OSUN,EDE NORTH,SABO/AGBONGBE I,29-07-06-004,OPEN SPACE BETH-AFRICA CHURCH SCHOOL,245,557,81,9,145,0
OSUN,EDE NORTH,SABO/AGBONGBE I,29-07-06-005,AKINLADE SQUARE (ONIMALU),277,640,114,3,151,0
OSUN,EDE NORTH,SABO/AGBONGBE I,29-07-06-006,OSUN AGBENI JUNCTION,285,659,113,5,160,0
OSUN,EDE NORTH,SABO/AGBONGBE I,29-07-06-007,ELERIN JUNCTION (OPP. MOSQUE),179,515,50,0,114,0
OSUN,EDE NORTH,SABO/AGBONGBE I,29-07-06-008,ELERIN JUNCTION (OPEN SPACE),136,362,42,1,87,0
OSUN,EDE NORTH,SABO/AGBONGBE I,29-07-06-009,AJIBOLU SQUARE EDE,232,489,61,0,165,0
OSUN,EDE NORTH,SABO/AGBONGBE I,29-07-06-010,OLAOLU N/P SCHOOL ,186,482,64,1,116,1
OSUN,EDE NORTH,SABO/AGBONGBE I,29-07-06-011,"NO. 11, BOLANLE'S STREET, SABO",245,640,68,2,167,0
OSUN,EDE NORTH,SABO/AGBONGBE II,29-07-07-001,BESIDE EBELOMO IND.,194,750,50,14,0,127
OSUN,EDE NORTH,SABO/AGBONGBE II,29-07-07-002,GARAGE:  ENTRANCE( OKE GADA),258,694,72,11,164,2
OSUN,EDE NORTH,SABO/AGBONGBE II,29-07-07-003,GARAGE ENTRANCE OKE GADA OPEN SQUARE,209,575,53,3,149,0
OSUN,EDE NORTH,SABO/AGBONGBE II,29-07-07-004,12 ARMY BARRACK'S ROAD,277,845,22,12,160,1
OSUN,EDE NORTH,SABO/AGBONGBE II,29-07-07-005,CAMP. YOUNG AREA (OPP. SAW MILLS),273,835,78,28,157,1
OSUN,EDE NORTH,SABO/AGBONGBE II,29-07-07-006,BARRACKS JUNCTION,206,750,69,22,107,1
OSUN,EDE NORTH,SABO/AGBONGBE II,29-07-07-007,"NO. 1, ALABI STREET,",274,813,74,9,176,1
OSUN,EDE NORTH,SABO/AGBONGBE II,29-07-07-008,"NO. 6, OKEGADA OSOGBO ROAD, (S.K. MECH)",284,792,90,10,175,1
OSUN,EDE NORTH,SABO/AGBONGBE II,29-07-07-010,MAPO AROGUN COMM. HIGH SCHOOL,347,907,93,20,220,2
OSUN,EDE NORTH,ISIBO/BUARI-ISOLA,29-07-08-001,CUSTOMARY COURT,177,581,69,9,99,0
OSUN,EDE NORTH,ISIBO/BUARI-ISOLA,29-07-08-002,"10, OTUN OMIDE SQUARE",206,439,0,0,0,0
OSUN,EDE NORTH,ISIBO/BUARI-ISOLA,29-07-08-003,BESIDE THE TOWN HALL ,143,389,49,1,87,0
OSUN,EDE NORTH,ISIBO/BUARI-ISOLA,29-07-08-005,DAUDU FOLARIN COMP.,210,501,61,3,120,0
OSUN,EDE NORTH,ISIBO/BUARI-ISOLA,29-07-08-006,150A STATION ROAD EDE,207,472,47,4,151,0
OSUN,EDE NORTH,ISIBO/BUARI-ISOLA,29-07-08-008,SOORO/ABANGBE INF. OF MOSQUE,212,464,58,1,126,1
OSUN,EDE NORTH,ISIBO/BUARI-ISOLA,29-07-08-009,"56, AKODA COMP.S AGATE ROAD",159,343,270,0,124,0
OSUN,EDE NORTH,ISIBO/BUARI-ISOLA,29-07-08-010,PERE LANE I,205,520,74,0,130,0
OSUN,EDE NORTH,ISIBO/BUARI-ISOLA,29-07-08-011,PERE LANE II OPEN SPACE,195,396,68,4,121,0
OSUN,EDE NORTH,ISIBO/BUARI-ISOLA,29-07-08-013,AGBALA (BEH. COOP. BUILDING),188,488,47,3,137,0
OSUN,EDE NORTH,APASO,29-07-09-001,"11, LAOYE",275,589,88,2,169,0
OSUN,EDE NORTH,APASO,29-07-09-002,INFRONT OTANIOKU COMP.,186,352,55,1,127,0
OSUN,EDE NORTH,APASO,29-07-09-003,1 AYOPE COMP.,248,499,61,0,180,0
OSUN,EDE NORTH,APASO,29-07-09-004,"18, JARIOGUN COMP.",210,418,54,2,149,0
OSUN,EDE NORTH,APASO,29-07-09-005,AGBOJA COMP.,295,554,92,2,196,1
OSUN,EDE NORTH,APASO,29-07-09-007,"28, AGBERI COMP. OPP. MOSQUE",202,387,48,2,148,0
OSUN,EDE NORTH,APASO,29-07-09-008,"133, OJULAREDE ST. ONISO COMP.",124,268,49,0,75,0
OSUN,EDE NORTH,APASO,29-07-09-009,"133, OJULAREDE ST.(OPEN SPACE)",109,263,35,2,70,0
OSUN,EDE NORTH,APASO,29-07-09-010,"32, APASO JUNCTION EDE",256,535,104,4,143,0
OSUN,EDE NORTH,ASUNMO,29-07-10-001,"ALAPA JUNCTION,EDE",331,859,94,2,218,0
OSUN,EDE NORTH,ASUNMO,29-07-10-002,"OPEN SPACETALAFIA IMAM, EDE",229,750,79,7,141,0
OSUN,EDE NORTH,ASUNMO,29-07-10-003,OPEN SPACE OLOSUN COMP. EDE,385,960,108,6,0,0
OSUN,EDE NORTH,ASUNMO,29-07-10-004,"OPEN SPACE OKE OGOSUN, EDE",316,834,107,2,193,0
OSUN,EDE NORTH,BARA EJEMU,29-07-11-001,BESIDE MUGBA MOSQUE,138,254,25,0,105,0
OSUN,EDE NORTH,BARA EJEMU,29-07-11-002,AWO COMP.,202,374,39,2,159,0
OSUN,EDE NORTH,BARA EJEMU,29-07-11-007,AIPOLA COMP.,231,543,47,3,173,0
OSUN,EDE SOUTH,BABANLA/AGATE,29-08-01-002,"AGATE SQUARE, EDE",334,879,69,4,242,0
